state,district,alt_district_names,GHI_kWhperm2_day,wind_energy_kWhperm2_100m_day,wind_energy_kWhperm2_150m_day,wind_energy_kWhperm2_200m_day,avg_temp_C,min_temp_C,max_temp_C,population_oct25,per_capita_consumption_kWh,total_energy_consumption_district_yearly_MW,dist_to_nearest_substation_km,dist_to_nearest_plant_km,total_area_km2,shrubland_area_km2,Grassland_km2,Cropland_km2,Builtup_km2,vegetation_km2,water_bodies_km2,Herbaceous_km2,Mangroves_km2,snow_ice_km2,moss&lichen_km2
Nagaland,Peren,,4.308911477,0.188700042,0.242704502,0.291422059,20.0542967,6.760243184,28.0736216,112175,433.0890993,5.545864122,66.59053017,214.9943411,1857.23026,0.234118955,90.2577203,49.79831322,3.95058672,0.264322348,0.50057431,,,,
Nagaland,Phek,Pheka,4.221825454,0.18793306,0.215935581,0.245973722,17.38574455,4.500272577,25.44140625,127407,433.0890993,6.298924985,110.765242,309.1507457,2109.16495,0.221235587,187.8216755,27.59881948,10.69993586,1.724750244,1.434319879,,,,
Nagaland,Tuensang,Tuenasang,4.06126561,0.138182316,0.160345956,0.181653311,16.96486899,3.711534722,24.83281477,109466,433.0890993,5.411932801,90.24008485,342.5665765,2377.36997,0.228573134,198.6466909,16.00370283,8.2810195,0.258435246,0.006484344,,,,
Nagaland,Wokha,,4.394131031,0.118795282,0.160621967,0.197705702,21.45582151,8.387235754,30.2501472,115163,433.0890993,5.693589034,120.4666962,265.3231754,1803.971696,0.021586041,41.81582951,23.68398197,6.143404233,0.680770824,12.91109724,0.618742952,,,
Nagaland,Zunheboto,Zanheboto|Zonheboto,4.268637272,0.126145633,0.150834416,0.174537707,18.14428974,5.100371443,26.32788435,111343,433.0890993,5.504730546,119.1186301,298.5137474,1742.805303,0.10178714,90.76930094,12.16002247,8.146554677,0.362526034,0.046840855,,,,
NCTofDelhi,West,,4.72617959,0.562341294,0.922067121,1.270503996,24.54095477,7.020085798,40.48139648,22278086,1683.752359,4282.052495,1.47362978,7.51005886,1703.248671,51.63926974,65.10341328,532.0799471,700.9755282,23.24441169,12.95486656,0.06680581,,,
Odisha,Anugul,,5.015276907,0.433516176,0.621966031,0.795444666,26.18454133,13.42893916,39.00123556,2342298,2263.702519,605.2814935,18.49356537,119.5349404,6802.476052,13.42839433,936.660964,1352.76995,85.93564892,59.55622744,236.3488866,0.416619117,,,
Odisha,Balangir,Balangir,5.1346787,0.557170214,0.84776339,1.13244623,26.77625289,13.26483045,41.34493583,1962901,2263.702519,507.2401756,94.53582612,265.2730958,6999.980219,18.95075196,1088.389158,3019.340696,64.85402199,54.79424448,47.7583044,0.630090554,,,
Odisha,Baleshwar,"Balasore,Baleswar",4.910777929,0.785498993,1.073373189,1.333079882,26.14678702,14.08343587,35.81411784,2310754,2263.702519,597.1300971,148.583576,3.161763401,3967.351054,1.645487668,163.8862545,2390.349153,46.93939998,50.87036302,64.73627995,1.899144976,6.139650139,,
Odisha,Bargarh,,5.121780291,0.512628378,0.766299448,1.009413495,26.81391811,13.0938992,41.6273329,1615712,2263.702519,417.5218407,59.02492866,208.202132,6205.739599,52.09769581,669.0507979,3001.165335,79.42246642,23.93320262,127.5400547,1.063773735,,,
Odisha,Bauda,,5.083009322,0.593707386,0.848281737,1.08923992,26.70063348,13.49708826,39.51449764,551070,2263.702519,142.4039437,83.8307869,187.6112666,3326.775486,7.035086885,358.9539287,1049.903808,14.93702821,20.30051941,64.30182889,0.242650987,,,
Odisha,Bhadrak,,4.933231095,0.805862527,1.139360882,1.460428545,26.64403326,14.70695827,36.07438328,1313107,2263.702519,339.3246146,150.1831901,67.33804861,2617.264769,0.42276218,104.7024503,1950.104328,30.59680484,49.546277,53.22801939,1.056265546,28.48384714,,
Odisha,Cuttack,,4.930423147,0.603631185,0.875272476,1.137113878,26.61217622,14.67860631,36.32349795,3105834,2263.702519,802.5895262,67.33564073,17.26282151,4195.048801,3.056771061,258.4837928,1814.533071,105.7872128,191.3677586,209.9487323,3.694369803,,,
Odisha,Debagarh,Debagarh,5.024708987,0.33548435,0.478599733,0.606060323,25.90436384,12.99235026,39.36426595,555899,2263.702519,143.6518227,42.68826996,86.19100446,3012.516179,8.558651817,341.1555983,690.1081939,10.58773964,6.30849905,165.5543521,1.452578427,,,
Odisha,Dhenkanal,,4.965811489,0.466421565,0.690115365,0.908044986,26.36623258,14.04265529,37.50852985,1347332,2263.702519,348.1688176,28.56823522,52.87732805,4776.277945,7.868410438,540.7870563,1430.662197,46.24344214,45.56173279,92.56998626,0.212276953,,,
Odisha,Gajapati,,4.985185011,0.60296034,0.762484246,0.89556832,24.52780536,14.26535516,33.39729068,505663,2263.702519,130.6701606,65.32064826,99.43814722,4292.917691,0.626848382,681.5790629,732.5654616,16.88608557,3.219476909,20.00326342,0.111001735,,,
Odisha,Ganjam,,4.968717263,0.565828259,0.751040152,0.913632004,26.01923031,-2.36E+36,-2.36E+36,2995056,2263.702519,773.9629922,37.85658894,162.458499,8867.459326,1.879350662,633.9679361,3417.136273,118.4327079,23.07172336,104.2630506,11.47370583,,,
Odisha,Jagatsinghapur,,4.917197784,1.187300234,1.616607578,2.013157495,26.69738734,15.66452829,34.84751169,1084054,2263.702519,280.1342204,138.4738285,30.4080589,1773.507905,6.310717378,75.48075301,1154.739613,26.72855222,30.61702575,82.31772612,7.993916627,3.430644698,,
Odisha,Jajapur,,4.931616558,0.649370457,0.953171207,1.249798923,26.46680927,14.38779669,36.48386189,1719474,2263.702519,444.3353453,97.55450487,51.74263547,3097.177313,2.683238705,292.2961498,1762.094009,45.81854695,52.90209577,62.38903266,0.542039985,,,
Odisha,Jharsuguda,,5.129836058,0.497659378,0.73680246,0.958434784,26.40288677,13.06436222,41.41080816,1179156,2263.702519,304.7098639,10.27560414,118.367597,2273.761582,8.534420847,453.9950474,833.3546954,48.97497214,30.60619007,256.937618,1.464693912,,,
Odisha,Kalahandi,,5.117461346,0.717329775,0.998531061,1.255457777,25.89490717,12.95188673,38.41834236,1750458,2263.702519,452.3420301,37.19792332,193.3985368,8388.430102,15.81958159,1045.309308,3250.382488,52.73614775,29.50248643,101.9280041,0.457828831,,,
Odisha,Kandhamal,Phulabani,5.023646648,0.655671298,0.897298721,1.116942674,24.28714817,12.48113451,36.04043384,741597,2263.702519,191.6386983,84.32560145,202.0474948,8559.714908,12.29610838,1114.317747,961.3553092,10.25900045,7.524313593,6.887653374,,,,
Odisha,Kendrapara,,4.905867816,1.120978278,1.561300898,1.974923988,26.65865229,15.45854357,35.24018012,1163116,2263.702519,300.5649109,152.6670132,77.76952342,2640.933649,8.7093275,137.0804874,1741.672847,17.53008334,19.88040216,129.5100155,4.062100377,187.929947,,
Odisha,Kendujhar,Kendujhar,4.9812901,0.386836612,0.550655132,0.694542733,24.83287732,12.32661707,36.8314927,2532735,2263.702519,654.4929908,80.80706516,115.4704802,8915.867942,55.01607731,1074.857356,2907.748715,51.96143926,73.33793321,79.29047589,0.0054605,,,
Odisha,Khordha,,4.939464818,0.745441456,1.045784074,1.331088697,26.62389139,15.34156455,35.3456795,2700745,2263.702519,697.9090479,91.37999608,57.65881647,2924.563899,4.127882343,226.5100887,1421.902616,117.6120117,11.2308842,48.02347995,14.84488226,,,
Odisha,Koraput,,5.109055944,0.943386563,1.216280333,1.448655734,23.360873,12.20556975,34.81310868,1275301,2263.702519,329.5550327,55.60875809,122.577081,9036.371459,25.00183961,3058.047197,2536.683567,35.01742119,24.83640351,155.5412448,0.008361391,,,
Odisha,Malkangiri,,5.149433101,0.409711083,0.563144025,0.69753113,25.88578308,14.66449518,37.22488252,850324,2263.702519,219.7352261,111.5729621,32.88459912,6120.495642,46.51569927,1147.977722,1585.320291,14.29192128,12.90265053,186.5958784,0.0911221,,,
Odisha,Mayurbhanj,,4.917197722,0.444750482,0.641074173,0.813563009,24.89647233,12.39301092,36.29378995,2895500,2263.702519,748.2363749,97.52180701,72.88255851,11221.36134,41.20886077,1149.195414,3749.517018,43.88996646,29.39967544,60.31540763,0.223283274,,,
Odisha,Nabarangapur,,5.198341235,0.865541056,1.26751085,1.646892326,24.63110381,11.54034034,37.82910416,1224335,2263.702519,316.3847287,88.76514181,150.4430429,5615.644651,27.80964598,865.8828963,3162.125444,27.18680766,14.46256192,38.75837589,0.001023844,,,
Odisha,Nayagarh,,4.948340926,0.442685862,0.618844881,0.781135584,26.23457156,14.40799914,36.29174805,853073,2263.702519,220.4456049,79.77846278,99.72694808,4140.198416,1.535680418,179.7905592,1161.712161,25.45198961,12.85973441,27.3318522,0.205024726,,,
Odisha,Nuapada,,5.098825065,0.799113961,1.111535359,1.402114416,26.13052422,12.64563483,40.52956741,856657,2263.702519,221.371759,28.89083633,212.8072817,4117.334618,86.16840275,695.3184498,1528.190147,33.42235783,17.21337431,42.42877068,0.069024138,,,
Odisha,Puri,,4.975890511,1.29628982,1.665433864,1.991907712,26.93476509,,,1738076,2263.702519,449.1423538,121.3701153,50.55104807,3711.038407,8.260116022,224.6135033,1699.6874,49.12923128,18.51271745,879.7834533,105.2144575,0.433853821,,
Odisha,Rayagada,,5.025545212,0.654972647,0.830785039,0.980284636,24.83824655,13.28576191,35.22294171,921792,2263.702519,238.2035242,41.18342705,123.758161,7797.419326,4.397921152,1809.150383,1460.298722,33.7673932,13.03097229,28.42659721,0.036858378,,,
Odisha,Sambalpur,,5.080034979,0.416521068,0.632502481,0.838503454,26.22675003,12.73278114,40.32530647,2007894,2263.702519,518.8669755,41.04158325,112.8678647,7219.923117,10.48800019,688.9956169,1814.725469,69.70687108,21.99771119,165.8297661,1.632518979,,,
Odisha,Subarnapur,Balangir,5.135478759,0.572692636,0.875326422,1.1753061,27.27122841,13.39515869,41.39961914,667012,2263.702519,172.3649252,48.50896812,189.6919195,2519.562851,3.95860683,279.2044295,1346.63832,21.66709495,34.16976383,99.33128025,0.583846941,,,
Odisha,Sundargarh,Sundagarh|Bonai,5.092201137,0.368244333,0.558960898,0.735475489,25.53681898,12.30005882,39.80032152,3653611,2263.702519,944.1425142,59.03549492,49.75623664,10469.70768,16.79146534,1246.236611,2878.076697,101.6731524,72.24054327,134.9411657,0.62889607,,,
Puducherry,Karaikal,Karaikkal|Karikal,5.463316532,1.26466907,1.571688566,1.829973608,27.9952567,21.43329048,36.48335266,380983,2138.421846,93.00255369,67.57292146,115.3930064,195.145401,0.833238233,45.96913731,79.10396567,15.57343247,3.784979982,4.958816927,0.380528622,,,
Puducherry,Mahe,,5.221420342,0.313033862,0.426066248,0.520802496,26.24793046,21.18140793,34.0728302,203002,2138.421846,49.55524106,79.22105574,9.861822153,130.6311245,0.01339529,10.84813725,6.103218363,6.62973005,0.173200247,4.15936554,0.403223827,1.046197749,,
Puducherry,Puducherry,Pondicherry|Puduchcheri|Pondiché,5.48128074,0.934439901,1.222200197,1.481176184,27.84902597,20.30861178,36.75858654,754725,2138.421846,184.2374918,11.88492686,7.429369797,199.2093784,3.039706997,16.92823381,69.62735254,36.91596893,0.857383883,2.612081559,3.997086294,,,
Puducherry,Yanam,Yanaon,5.069887408,1.26244185,1.5839001,1.87777635,27.59201389,19.7114741,36.19937642,46856,2138.421846,11.43811576,37.42452009,48.81000623,32.56173178,0.062198512,1.169400289,6.775969077,2.145464736,0.636233617,10.0803397,0.365938847,2.750812398,,
Punjab,Amritsar,,4.682535678,0.396602059,0.615986144,0.79484218,23.1502852,4.492649841,39.35399984,2142131,2350.056803,574.6723207,108.2503211,234.3702363,3053.949518,10.96272244,38.03733388,2602.135343,228.1358674,11.11937054,3.61587511,0.001877047,,,
Punjab,Barnala,Sangroor,4.848813976,0.670039453,1.041260288,1.346866532,24.01311999,5.585351068,39.93189136,807074,2350.056803,216.514811,31.95153072,105.9833017,1709.813728,3.876016762,19.96196838,1553.055645,83.61442432,5.155053661,0.326008938,,,,
Punjab,Bathinda,Bhatinda,4.884694447,0.608698153,0.967442763,1.282174515,24.69281505,5.653470656,40.62495692,1971747,2350.056803,528.9631793,17.55678957,65.65452932,3869.269375,37.0363559,47.31165253,3381.671859,223.509885,16.69667446,3.34302073,0.000853203,,,
Punjab,Faridkot,Fridkot,4.851162457,0.501604097,0.786222946,1.022031294,24.44856505,5.490685599,40.62788783,728544,2350.056803,195.4474638,49.93012818,115.2173338,1673.258578,9.401104645,27.08169302,1494.916246,83.67500175,6.050149125,3.496000062,,,,
Punjab,FatehgarhSahib,,4.766539981,0.76183617,1.169196917,1.516431859,23.3163081,5.976866659,38.95163574,783593,2350.056803,210.215532,44.1418747,65.37796761,1356.890325,4.974430546,7.15965455,1199.816044,79.34619006,2.303819248,0.591269809,0.002047688,,,
Punjab,Fazilka,"Ferojpur,Firozepur,Ferozepore,",4.924427654,0.517265731,0.826083158,1.091361487,25.13071584,5.469053034,41.31317674,1272066,2350.056803,341.2588307,112.9094492,118.0214059,3131.824786,30.03044856,46.17748953,2693.703498,128.4214989,25.62271557,3.819108109,0.014419134,,,
Punjab,Firozpur,"Ferojpur,Firozepur,Ferozepore,",4.817365785,0.447542934,0.703465503,0.914513341,24.21274676,5.266653795,40.42351825,1043686,2350.056803,279.9910256,66.47821835,148.0621282,2897.94524,12.93686398,42.37220331,2610.213215,127.9360263,12.94940606,14.26615454,1.156772882,,,
Punjab,Gurdaspur,Guardaspur,4.641574401,0.311772731,0.479392221,0.619026482,22.57892787,4.816414887,39.330852,1606818,2350.056803,431.0631931,61.95945705,215.4471477,3020.437232,9.567991188,22.35733633,2582.392989,150.3402888,6.719316385,4.251340844,0.004180696,,,
Punjab,Hoshiarpur,,4.668753239,0.371672498,0.537095297,0.674288011,22.63266638,5.766970466,38.97446935,1772833,2350.056803,475.6002571,36.38881512,165.3614148,3925.927356,66.38705748,31.24344753,2193.443508,188.2276295,11.02748056,15.78169936,0.002900891,,,
Punjab,Jalandhar,Jullundur,4.709022662,0.508422352,0.777146929,1.002258746,23.19161856,5.408433533,39.62988281,2476438,2350.056803,664.3573023,67.2632591,173.3967538,3027.468992,14.31760269,43.33231286,2543.293588,244.6467995,6.770508576,2.801066065,0.005716461,,,
Punjab,Kapurthala,,4.702938226,0.439329163,0.66773483,0.855246921,23.17594538,5.25225471,39.56958965,963149,2350.056803,258.3852579,79.47038937,197.0946787,1930.214284,8.7895286,19.38008381,1648.648444,96.53192059,6.617529245,22.04369884,2.739720756,,,
Punjab,Ludhiana,,4.75466264,0.635926783,0.979809286,1.263673474,23.42158481,5.733623118,39.45969203,3852539,2350.056803,1033.52574,17.61387414,126.7876668,4132.52172,29.49881765,96.2577864,3359.408204,393.8600069,28.61336339,13.40228631,0.014419134,,,
Punjab,Mansa,,4.88279402,0.696755195,1.097781191,1.455351991,24.62752695,5.778078565,40.33088235,982210,2350.056803,263.4987777,21.20929823,60.99674508,2532.736905,17.65593081,28.59979746,2296.982786,115.4014476,10.02795303,1.693352367,,,,
Punjab,Moga,,4.814911707,0.533618787,0.834537606,1.084175196,23.91273623,5.353383166,40.12491689,1219478,2350.056803,327.1509783,13.39842988,131.6281419,2664.305103,6.309437574,32.888082,2432.761627,139.2778269,6.939613448,1.687038663,0.005204539,,,
Punjab,Muktsar,,4.903327347,0.539102549,0.861070457,1.141990211,24.93790931,5.584811229,40.96920604,1233111,2350.056803,330.8083212,70.39994419,92.24475284,2994.564955,18.78813144,31.12604677,2706.849909,129.9343135,19.00066435,6.221898926,0.00528986,,,
Punjab,Pathankot,Guardaspur,4.639649839,0.19798256,0.273214221,0.334801859,21.4057938,5.49759388,38.54937744,686820,2350.056803,184.2541111,39.57032478,174.498227,1175.607769,6.78219746,43.7343422,577.4619953,56.42838455,15.04316668,45.14468707,,,,
Punjab,Patiala,,4.793504675,0.806576782,1.249054576,1.632890197,23.59004943,5.9195131,39.37157882,2225175,2350.056803,596.9506445,62.13147048,62.23019985,3841.846913,32.86359507,37.96754186,3293.606188,224.3620644,14.18424704,1.409150385,0.099483492,,,
Punjab,Rupnagar,"Ropar,RoopNagar,Rupar",4.716732531,0.419349673,0.605188018,0.763449096,22.57929006,6.478750017,38.49363878,892300,2350.056803,239.3785029,12.33718591,86.02185148,1603.938208,31.11359001,12.53099522,900.5526372,85.83582414,7.176974575,22.82531828,0.007508188,,,
Punjab,SahibzadaAjitSinghNagar,Ropar|RoopNagar|Rupar,4.753517341,0.835816823,1.224621599,1.570514629,22.93821839,6.406838694,38.55861344,1438839,2350.056803,385.9992443,42.38220748,35.95299791,1259.014524,56.20356551,28.84406953,786.5767215,146.6443832,13.06288209,1.127763974,0.01066504,,,
Punjab,Sangrur,Sangroor,4.833926116,0.738475167,1.141377961,1.478608703,23.90914233,5.716628246,39.60699932,1919097,2350.056803,514.8386941,10.4261693,117.1752786,4148.065205,14.11266329,41.53802656,3751.934569,192.8600109,12.52357235,1.239704232,0.019026431,,,
Punjab,ShahidBhagatSinghNagar,,4.718811764,0.516211125,0.756970996,0.944883773,22.92318078,6.058189186,39.13175676,763057,2350.056803,204.7063121,40.6306132,113.9492217,1505.775305,44.88130325,11.53411261,1069.464429,85.29514928,6.154922476,7.135679541,0.002218328,,,
Punjab,TarnTaran,,4.747688505,0.444296979,0.692613966,0.893958741,23.51547359,4.800723461,39.73180893,1281037,2350.056803,343.6654927,85.94334113,193.9194752,2730.701119,6.826564026,32.1973287,2476.727017,116.3460289,6.308669691,6.81965308,0.175759857,,,
Rajasthan,Ajmer,,5.411113589,1.092697333,1.659665869,2.219242463,25.29376112,7.787069453,40.60121548,3132146,1345.297007,481.0121733,135.7568703,177.2941917,9597.532069,1096.244515,2079.392255,5642.00078,351.3804706,97.70012639,41.20220578,0.0856616,,,
Rajasthan,Alwar,,5.007273711,0.675536918,0.98013793,1.236226271,24.78814132,6.552461302,40.99166117,4085701,1345.297007,627.452206,48.02092824,112.1693278,9310.573302,698.9548018,1276.395382,6253.049716,382.4868937,31.81807988,5.185086413,,,,
Rajasthan,Banswara,,5.422392394,0.890772334,1.283088928,1.643026666,26.13164357,11.23934501,41.18780808,1902383,1345.297007,292.1541273,46.36083142,206.3148796,4872.159213,42.64275404,1203.282438,2776.898488,67.94594502,13.32114669,110.5562773,0.229170376,,,
Rajasthan,Baran,,5.26706911,0.702284521,1.074674717,1.413523179,25.78430285,9.371929169,42.81483459,1167183,1345.297007,179.2474653,24.73293588,232.6470903,7495.915578,230.5535039,1981.236944,4759.90071,119.2802799,58.54466974,74.82685809,,,,
Rajasthan,Barmer,,5.567331778,1.21487211,1.810938641,2.401874563,27.0977838,8.467525341,42.28313983,3562143,1345.297007,547.0479811,6.74029238,174.5524135,31299.82626,10669.91078,237.5397023,12762.12668,217.6740605,7041.882904,12.17341776,0.018599829,,,
Rajasthan,Bharatpur,,4.962688473,0.593045106,0.93282332,1.241196802,25.139561,6.849822092,41.93860226,1822244,1345.297007,279.8469633,68.21634946,137.5360372,5653.919517,39.91327173,585.9057207,4633.331429,198.8919015,18.38908831,8.62085033,0.871120455,,,
Rajasthan,Bhilwara,Bhilavara,5.463575188,0.827151302,1.280604016,1.723028294,25.21238439,8.65814209,40.96993741,2588326,1345.297007,397.496258,118.9254002,201.3028981,11524.50137,644.8584775,4239.126387,5441.411857,315.6843263,156.2454787,78.6354718,,,,
Rajasthan,Bikaner,,5.337005879,1.336536064,1.974564355,2.575253527,26.72894506,5.944990963,42.18458625,3393470,1345.297007,521.1444101,145.7819844,218.5434853,30403.10928,2546.700087,935.5256065,10324.21913,304.0832372,16009.922,24.07065365,0.008361391,,,
Rajasthan,Bundi,,5.329531972,0.772209825,1.170315575,1.551001001,26.03128898,9.326040995,42.27039203,1300804,1345.297007,199.7680054,68.75824145,271.2019946,6148.447005,449.0427148,1353.705744,3577.834278,117.8857193,57.39506376,60.73612212,,,,
Rajasthan,Chittaurgarh,,5.488807806,0.80574816,1.204606658,1.574036611,25.1347325,9.478034079,40.78940598,1773630,1345.297007,272.3811792,71.34164791,192.4109675,8308.353144,541.0441264,2371.246872,4171.389648,198.1178756,40.50505346,237.8794478,0.000853203,,,
Rajasthan,Churu,,5.133011524,0.767712992,1.193787663,1.623453881,25.92017622,5.700261975,41.2537608,3013842,1345.297007,462.8439065,111.0376531,75.48112954,19269.60748,1683.032192,291.2923563,15417.05645,350.3922053,1487.100735,3.145333552,,,,
Rajasthan,Dausa,,5.154968158,0.636623785,0.957245186,1.23090589,25.1145501,7.118500581,41.53526842,1820775,1345.297007,279.621365,40.41646795,189.859411,4006.745237,72.27885209,760.6988982,2877.342345,132.6801773,20.47448754,2.505516481,0.004010055,,,
Rajasthan,Dhaulpur,,5.020267827,0.77518806,1.183222578,1.557806086,25.33549305,7.175452709,42.28732681,769962,1345.297007,118.2451568,42.29968097,209.7486786,3371.248275,39.61106716,1114.140793,1998.593913,70.08808227,22.47627286,16.97814619,0.063478317,,,
Rajasthan,Dungarpur,,5.501612643,1.015659672,1.468545315,1.866900666,26.06692822,11.22442627,41.13948328,1704171,1345.297007,261.7141718,87.66242439,145.2766663,4108.188792,69.58145021,1564.33482,1657.047633,67.63879187,13.10195879,59.80305912,0.462180167,,,
Rajasthan,Ganganagar,SriGanganagar,5.089929859,0.804725838,1.22763852,1.594346335,25.74330329,5.394591981,42.34410467,3246388,1345.297007,498.5566277,54.18764328,154.6284403,13320.60977,506.6680581,397.2374117,8904.913922,362.6285042,2946.141323,12.58884239,0.001450445,,,
Rajasthan,Hanumangarh,,4.97322766,0.632430612,0.99159886,1.331579481,25.6108681,5.557257555,41.61616708,2116788,1345.297007,325.0808858,64.63936147,57.84507399,10151.17536,497.4020155,193.4434313,8184.556433,249.7046733,924.9742133,9.428407147,0.014845735,,,
Rajasthan,Jaipur,Jeipur,5.23914645,0.809317876,1.241827512,1.638577253,24.87695963,6.784460512,40.70173352,8849462,1345.297007,1359.035929,83.20924542,118.5216544,12559.42352,523.1684958,2618.854201,8174.835377,710.6036702,131.7004441,71.79124647,5.279877287,,,
Rajasthan,Jaisalmer,,5.57556228,1.817471289,2.585891957,3.321668846,27.1896168,6.979480581,42.93848154,989047,1345.297007,151.8906357,5.694579942,248.2950857,43115.58731,4723.656638,214.4490378,6643.960029,86.13640763,31160.63657,30.83988243,,,,
Rajasthan,Jalor,,5.579166884,1.046705614,1.561334299,2.04335535,26.54091264,9.807006176,42.04020798,2346437,1345.297007,360.3487069,114.4899249,92.72742982,11768.48557,2253.41644,121.854138,8608.282049,172.0308468,370.9278676,5.921656725,0.0802011,,,
Rajasthan,Jhalawar,,5.305259189,0.941380055,1.438879755,1.928892951,25.92678906,10.11104717,42.60405428,1292703,1345.297007,198.5239128,24.37028814,296.8087581,6829.858499,243.3679332,1530.469053,4320.523507,130.7746333,42.43184222,118.1101971,,,,
Rajasthan,Jhunjhunun,Jhunjhunu,5.07815738,0.710480292,1.096500681,1.466878409,25.01982604,5.672364422,40.55808265,3274524,1345.297007,502.8775497,76.47276759,65.47808693,6669.796045,1074.501399,234.5192777,4946.095838,280.7348201,33.30154426,2.086764357,,,,
Rajasthan,Jodhpur,,5.553733701,1.188066598,1.784016188,2.364960329,26.437015,7.569930013,41.67338867,5732033,1345.297007,880.2838854,17.52941239,61.64598017,25418.48535,4796.303733,149.9778481,16153.66822,517.5633775,3656.696446,10.91025044,,,,
Rajasthan,Karauli,,5.150127463,0.746974096,1.103538723,1.414824162,25.29260566,7.509091156,41.8888593,1158766,1345.297007,177.9548437,33.88237457,217.7115975,5765.914209,210.1787558,2272.498671,2792.814481,99.10287775,35.42175418,19.12301369,0.091804663,,,
Rajasthan,Kota,Kotah,5.300982752,0.757567111,1.161872092,1.556978986,26.16849626,9.463104783,42.71429979,2110589,1345.297007,324.1288886,61.87253061,303.4275106,6053.073308,225.7384517,1232.887224,3767.971888,214.1650918,57.67517037,101.1277849,0.059126981,,,
Rajasthan,Nagaur,,5.39496029,0.948449134,1.471731764,1.982780921,25.61799404,6.726101631,40.92446546,4972377,1345.297007,763.621449,79.06474182,124.7592116,19725.09955,1419.596749,263.0698453,17095.20849,377.6124586,436.4881711,57.62986528,1.132712552,,,
Rajasthan,Pali,,5.576106751,0.995720508,1.494767108,1.956574357,25.80903278,9.024282323,41.04854773,2810860,1345.297007,431.6714091,83.86825014,83.68122286,13619.1808,3629.072713,965.8173912,8060.863045,311.1908464,190.3004014,46.17663633,0.004948578,,,
Rajasthan,Pratapgarh,,5.439351613,1.220294847,1.734903123,2.195306344,25.4321487,10.0549872,40.85880847,935176,1345.297007,143.6175198,1.654365172,200.0638598,4686.466108,200.4218655,1090.600917,2596.051834,49.59345913,12.31581737,34.03785861,,,,
Rajasthan,Rajsamand,,5.58928524,1.125645554,1.564736971,1.971343371,24.07713641,8.454597805,39.09434974,1558254,1345.297007,239.3053016,146.5339033,102.0185069,5053.495605,1420.256872,1604.478969,1144.200592,147.2483658,50.37806478,23.35720515,0.000938524,,,
Rajasthan,SawaiMadhopur,,5.209983384,0.594982263,0.903381985,1.179453661,25.61573159,7.876281102,42.0763855,1244098,1345.297007,191.0595109,41.00290812,237.6397256,5181.369006,230.93335,857.7155235,3364.290233,114.2270987,65.84356705,48.00701313,1.295674361,,,
Rajasthan,Sikar,,5.201197069,0.760951483,1.156712137,1.521184269,24.79771545,5.829751738,40.16815575,4154421,1345.297007,638.0057232,18.137381,32.93854735,8630.309537,1046.872889,383.4197861,6746.004666,321.5707457,39.48240412,1.062920531,0.001023844,,,
Rajasthan,Sirohi,,5.594599305,0.890055386,1.179388824,1.427542703,25.16938296,10.25205247,40.40931734,1280721,1345.297007,196.6838045,167.8792749,20.06150542,5630.920742,1928.369915,608.129872,2298.689875,103.5226409,79.39934461,12.67825809,,,,
Rajasthan,Tonk,,5.290566735,0.754566854,1.194281293,1.626754737,25.65016863,8.081733063,41.8295563,1549024,1345.297007,237.8878254,87.0334656,196.4850288,8027.955339,91.79365668,1223.347559,6121.901977,168.5409045,92.21283541,146.4238302,0.0373703,,,
Rajasthan,Udaipur,,5.55027848,1.017135249,1.380116084,1.675805492,24.53372945,9.818915676,39.63066746,3596160,1345.297007,552.2720643,111.794441,85.30934664,13126.04003,1027.300749,4950.708511,3063.184077,212.2424837,37.05034843,104.6662745,0.000426602,,,
Sikkim,EastSikkim,,3.83062293,0.1604983,0.173248097,0.187159415,12.18669549,0.875913122,21.88404382,295240,1010.839691,34.06852859,42.37194324,369.0558187,1060.767985,,117.6800974,0.914719138,10.3104486,4.004935763,3.311622853,,,0.064672802,35.92958072
Sikkim,NorthSikkim,NorthDistrict,3.881542307,1.660775082,1.707228567,1.761413463,0.24964209,-13.9940138,11.58332488,53525,1010.839691,6.176392062,73.29683731,403.2078093,4769.432184,0.00802011,759.1418023,0.1658627,1.611786142,874.6906835,38.65078697,,,972.1967061,637.6336382
Sikkim,SouthSikkim,SouthDistrict,3.732770843,0.147606833,0.153331646,0.163757614,13.50279366,4.788349915,24.96809998,216807,1010.839691,25.01793618,20.08432474,399.3964999,819.3505596,0.000255961,47.61863503,0.56464987,4.29033223,17.12139901,3.272290186,,,2.118759476,19.03137967
Sikkim,WestSikkim,WestDistrict,3.582124727,0.592813419,0.607675118,0.624753663,9.158412206,-3.004999514,18.49514771,146452,1010.839691,16.89948567,31.69803548,400.0305736,1303.923215,,108.8306739,1.220165879,1.672192928,64.21830029,1.960831566,,,69.70584724,100.4911247
TamilNadu,Ariyalur,,5.38680858,1.086951705,1.561057327,2.036285293,28.08049161,20.45897251,37.35727946,908967,1714.310012,177.8825603,48.53030283,69.32368991,1982.858713,465.2287471,48.42875146,867.4328252,50.96660434,54.52394971,13.917877,0.128321759,,,
TamilNadu,Chennai,Madras,5.350326573,0.751359795,1.034444075,1.301759374,27.91899142,20.76314672,37.62939962,2118995,1714.310012,414.6820027,3.124419365,3.991435934,199.7358901,0.061345309,4.591854236,2.290423958,144.9733848,2.1625288,3.894445951,0.294696381,,,
